<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180124,000000,100.7910000,100.8000000,100.5070000,100.7150000,807543
20180125,000000,100.6740000,100.8990000,100.4980000,100.6510000,210114
20180126,000000,100.5100000,100.7980000,100.5100000,100.5230000,234
20180129,000000,100.5220000,100.7990000,100.2920000,100.2920000,28025
20180130,000000,100.2000000,100.9500000,100.2000000,100.7060000,546417
20180131,000000,100.9100000,100.9450000,100.7000000,100.7530000,22840
20180201,000000,100.8040000,101.0010000,100.7100000,100.9020000,1123266
20180202,000000,100.6000000,101.2570000,100.6000000,100.9010000,874818
20180205,000000,100.6330000,101.0980000,100.6330000,101.0010000,545360
20180206,000000,100.6820000,101.0800000,100.6300000,100.9000000,7242
20180207,000000,100.9990000,101.3500000,100.7780000,101.2600000,502920
20180208,000000,101.0810000,101.3520000,101.0810000,101.3510000,400791
20180209,000000,101.0970000,101.5290000,101.0930000,101.4000000,1262205
20180212,000000,101.6340000,101.6830000,101.3130000,101.4610000,1101871
20180213,000000,101.3920000,101.6930000,101.3630000,101.4090000,2096
20180214,000000,101.6430000,101.6930000,101.3830000,101.4960000,403
20180215,000000,101.7390000,101.9470000,101.4980000,101.8500000,274253
20180216,000000,101.9490000,102.2480000,101.7380000,101.9490000,1084
20180219,000000,102.2480000,102.2490000,101.9500000,102.0300000,109507
20180220,000000,101.8520000,102.1460000,101.8050000,101.8150000,4348
20180221,000000,102.0790000,102.2000000,101.9020000,102.0100000,136768
20180222,000000,101.6030000,102.2740000,101.5200000,102.1290000,411323
20180226,000000,102.1280000,102.7290000,102.0950000,102.4020000,154597
20180227,000000,102.6290000,102.6290000,102.0030000,102.0530000,113988
20180228,000000,102.4090000,102.8480000,102.0000000,102.1940000,103016
20180301,000000,102.0040000,102.0780000,101.9010000,101.9030000,53086
20180302,000000,101.9020000,102.0590000,101.8010000,101.9760000,129641
20180305,000000,101.6400000,102.0880000,101.6360000,101.9990000,123447
20180306,000000,101.9310000,102.1940000,101.7910000,102.1400000,318148
20180307,000000,101.9600000,102.2000000,101.9580000,102.0230000,24142
20180309,000000,102.0380000,102.2300000,102.0380000,102.2280000,53
20180312,000000,102.0620000,102.3400000,102.0570000,102.1510000,3412
20180313,000000,102.1000000,102.2500000,101.9540000,102.0580000,32122
20180314,000000,102.0020000,102.2490000,101.8820000,101.9510000,55837
20180315,000000,101.8010000,101.9990000,101.8010000,101.8010000,1973
20180316,000000,101.8990000,102.0080000,101.7080000,101.7540000,631
20180319,000000,102.0090000,102.0280000,101.8040000,101.8500000,867
20180320,000000,101.8020000,102.2210000,101.8010000,102.1050000,29933
20180321,000000,102.1610000,102.4510000,102.1190000,102.3540000,81809
20180322,000000,102.6930000,102.7100000,102.4530000,102.4890000,15649
20180323,000000,102.5590000,102.7500000,102.5540000,102.6500000,101041
20180326,000000,102.5230000,102.7980000,102.3040000,102.3270000,840
20180327,000000,102.3360000,102.5500000,102.3010000,102.3040000,105117
20180328,000000,102.3000000,102.4500000,102.1650000,102.3500000,57676
20180329,000000,102.1810000,102.5900000,102.1220000,102.4500000,320748
20180330,000000,102.2960000,102.6390000,102.2950000,102.4120000,583
20180402,000000,102.6230000,102.7760000,102.4570000,102.4820000,7115
20180403,000000,102.7660000,102.7780000,102.4210000,102.4400000,50265
20180404,000000,102.5050000,102.7100000,102.5000000,102.5260000,7963
20180405,000000,102.6050000,102.6500000,102.5320000,102.6470000,5424
20180406,000000,102.5110000,102.6280000,102.4500000,102.5030000,2168577
20180409,000000,102.1800000,102.2990000,100.5000000,101.4220000,678217
20180410,000000,101.7490000,101.7580000,99.6620000,99.7640000,660998
20180411,000000,99.4020000,99.9990000,98.9610000,99.5230000,70391
20180412,000000,100.7900000,100.9970000,100.1340000,100.5530000,2011206
20180413,000000,101.1240000,101.1910000,99.5120000,100.2500000,100589
20180416,000000,99.0030000,100.9970000,99.0030000,100.3000000,82301
20180417,000000,100.5570000,100.6000000,100.0520000,100.4010000,77187
20180418,000000,100.3690000,100.7500000,100.3520000,100.3720000,20038
20180419,000000,100.8970000,101.1980000,100.4520000,100.6110000,53677
20180420,000000,100.7000000,101.0000000,100.6530000,101.0000000,103093
20180423,000000,100.6000000,101.0290000,100.5230000,100.8090000,25473
20180424,000000,100.7750000,101.1500000,100.7660000,101.1010000,59418
20180425,000000,101.2670000,101.2690000,100.9520000,100.9710000,92573
20180426,000000,100.5780000,101.0420000,100.5780000,101.0000000,118457
20180427,000000,100.9590000,101.2950000,100.9590000,101.1050000,63984
20180428,000000,101.6890000,101.6890000,101.0010000,101.0550000,209
20180430,000000,101.0530000,101.2960000,100.9570000,101.0140000,113
20180502,000000,101.0380000,101.3280000,100.9600000,101.3280000,2430
20180503,000000,100.9620000,101.2980000,100.6520000,100.6520000,834
20180504,000000,101.1490000,101.1500000,100.9060000,100.9130000,210925
20180507,000000,100.9130000,101.2360000,100.9120000,100.9130000,770
20180508,000000,100.9090000,101.1960000,100.4520000,100.5330000,309525
20180510,000000,101.1180000,101.1360000,100.9000000,100.9000000,128818
20180511,000000,101.2830000,101.2990000,101.0120000,101.0560000,164715
20180514,000000,101.4510000,101.4520000,100.9100000,100.9110000,35044
20180515,000000,101.0000000,101.0770000,100.6570000,100.8110000,52218
20180516,000000,100.6140000,100.9870000,100.6140000,100.8520000,277329
20180517,000000,101.2650000,101.5010000,100.8530000,101.0010000,201961
20180518,000000,101.2950000,101.2960000,100.8590000,100.9120000,820327
20180521,000000,100.7540000,101.0820000,100.7540000,100.8540000,17511
20180522,000000,100.8560000,101.2000000,100.8530000,101.0520000,150732
20180523,000000,101.0030000,101.3020000,101.0000000,101.1020000,333196
20180524,000000,101.0010000,101.2500000,101.0000000,101.1010000,7961
20180525,000000,101.2870000,101.2880000,101.0060000,101.0100000,12098
20180528,000000,101.0020000,101.2250000,101.0010000,101.0020000,5817
20180529,000000,101.0120000,101.1870000,101.0000000,101.0000000,11664
20180530,000000,101.0020000,101.1500000,101.0020000,101.0040000,6043
20180531,000000,101.0080000,101.0210000,101.0060000,101.0060000,226
20180601,000000,100.9180000,101.1350000,100.9180000,100.9570000,74449
20180604,000000,100.8450000,101.1370000,100.6000000,100.9560000,9106
20180605,000000,101.1240000,101.1240000,100.9010000,100.9060000,10222
20180606,000000,100.8050000,101.1430000,100.8040000,100.8570000,6434
20180607,000000,100.8570000,100.9850000,100.6510000,100.6510000,13697
20180608,000000,100.6020000,100.6020000,100.2510000,100.3510000,2600
20180609,000000,100.5940000,100.5950000,100.3020000,100.3510000,2753
20180611,000000,100.5090000,100.5090000,100.5090000,100.5090000,4
20180613,000000,100.2630000,100.5580000,100.1240000,100.2510000,47192
20180614,000000,100.1280000,100.4990000,100.1270000,100.2920000,9271
20180615,000000,100.6020000,100.6020000,99.2010000,99.2010000,912749
20180618,000000,99.4880000,99.4880000,98.3510000,98.4540000,797739
20180619,000000,98.4000000,98.4100000,97.8510000,98.1510000,116644
20180620,000000,98.1270000,98.8000000,98.0730000,98.5230000,261748
20180621,000000,98.6480000,98.7000000,98.3180000,98.5590000,17124
20180622,000000,98.8370000,98.8370000,98.5650000,98.6110000,313282
20180625,000000,98.8880000,98.8890000,98.5850000,98.7210000,82336
20180626,000000,98.8000000,98.8540000,98.5520000,98.5520000,289674
20180627,000000,98.5510000,98.7480000,98.3010000,98.4160000,73121
20180628,000000,98.3080000,98.7620000,98.3080000,98.6010000,2457
20180629,000000,98.8900000,98.9490000,98.6060000,98.8010000,112179
20180702,000000,98.7520000,99.0300000,98.7510000,98.7690000,2442
20180703,000000,98.9450000,98.9490000,98.7220000,98.8610000,1081
20180704,000000,98.9850000,98.9980000,98.7530000,98.8400000,104777
20180705,000000,98.7140000,99.1830000,98.7140000,99.0020000,2084
20180706,000000,98.9060000,99.1990000,98.9060000,99.0130000,81286
20180709,000000,99.0010000,99.4500000,99.0010000,99.3510000,98130
20180710,000000,99.2150000,99.5410000,99.2140000,99.3040000,38315
20180711,000000,99.3530000,99.6090000,99.2130000,99.5030000,45275
20180712,000000,99.4070000,99.6970000,99.4070000,99.5550000,109148
20180713,000000,99.7800000,99.8080000,99.5010000,99.5600000,26565
20180716,000000,99.2270000,99.8980000,99.2270000,99.6000000,121255
20180717,000000,99.5720000,99.6800000,99.2020000,99.3490000,874724
20180718,000000,99.2070000,99.3430000,99.1500000,99.1520000,28544
20180719,000000,99.1520000,99.2870000,99.0160000,99.0160000,5030
20180720,000000,99.0230000,99.3530000,99.0230000,99.0520000,50131
20180723,000000,99.1040000,99.3470000,99.1020000,99.1400000,188126
20180724,000000,99.0160000,99.2840000,98.9400000,98.9700000,1466856
20180725,000000,98.9530000,98.9770000,98.3600000,98.8510000,1650430
20180726,000000,98.8260000,99.0000000,98.8100000,98.8250000,143623
20180727,000000,98.8240000,99.0970000,98.6860000,98.6890000,270132
20180730,000000,98.6510000,98.8530000,98.5040000,98.6320000,880
20180731,000000,98.6210000,98.8520000,98.6100000,98.8520000,28536
20180801,000000,98.8010000,98.9190000,98.5000000,98.7190000,6619
20180802,000000,98.5180000,98.7980000,98.1550000,98.1550000,1830
20180803,000000,98.4820000,98.4990000,98.1070000,98.2000000,41099
20180806,000000,98.1100000,98.2490000,97.9260000,97.9880000,19299
20180807,000000,98.2370000,98.2370000,97.9210000,98.0010000,142477
20180808,000000,98.1870000,98.1870000,96.9290000,97.1030000,203085
20180809,000000,96.8000000,97.1820000,96.4010000,96.6340000,353238
20180810,000000,96.8870000,96.8870000,96.3000000,96.3010000,1191530
20180813,000000,96.9510000,96.9510000,95.3400000,95.4970000,4964
20180814,000000,95.7480000,95.8490000,95.2000000,95.4760000,555162
20180815,000000,95.7500000,95.7500000,95.1570000,95.3950000,455663
20180816,000000,95.2040000,95.6340000,94.9600000,95.1960000,979480
20180817,000000,95.1110000,95.4700000,94.6500000,94.7500000,2331858
20180820,000000,94.9370000,94.9800000,94.6100000,94.7500000,208048
20180821,000000,94.8010000,95.3290000,94.7010000,95.3290000,53447
20180822,000000,95.3570000,95.5490000,95.0250000,95.1500000,84896
20180823,000000,95.3080000,95.3090000,94.5000000,94.9550000,83164
20180824,000000,95.1980000,95.1990000,94.7770000,95.0300000,34702
20180827,000000,95.3720000,95.3720000,94.8700000,95.0990000,5780
20180828,000000,95.0110000,95.3190000,94.9000000,95.0910000,33383
20180829,000000,94.8810000,95.1630000,94.8800000,94.9960000,9105
20180830,000000,95.0960000,95.0970000,94.7020000,94.9130000,687530
20180831,000000,95.0750000,95.0760000,94.5730000,95.0000000,2455
20180903,000000,95.0010000,95.1570000,94.9900000,95.0000000,15280
20180904,000000,95.2560000,95.2990000,94.4500000,94.5490000,303369
20180905,000000,94.5500000,94.6350000,94.1810000,94.1820000,13846
20180906,000000,94.2000000,94.4650000,93.2500000,93.2500000,2174733
20180907,000000,93.2510000,93.6730000,92.9100000,93.4300000,1607709
20180910,000000,93.5560000,93.5560000,92.9980000,93.2500000,3112211
20180911,000000,93.4490000,94.2980000,93.4490000,94.2000000,2820106
20180912,000000,94.4480000,94.9390000,94.4400000,94.6280000,722864
20180913,000000,94.9870000,95.4830000,94.7500000,95.0000000,5948925
20180914,000000,94.9510000,95.2460000,94.6710000,94.7200000,140204
20180917,000000,95.1800000,95.1900000,94.5980000,94.8000000,2733465
20180918,000000,94.8010000,95.2390000,94.7100000,95.2310000,1210338
20180919,000000,95.3310000,95.6460000,95.2300000,95.5100000,158524
20180920,000000,95.6000000,96.0690000,95.3120000,95.8130000,233745
20180921,000000,95.8480000,95.9690000,95.5440000,95.8870000,205263
20180924,000000,95.9200000,95.9970000,95.6010000,95.8040000,4975
20180925,000000,95.7530000,95.9390000,95.7140000,95.7530000,111617
20180926,000000,95.8980000,95.8980000,95.7010000,95.7120000,4573
20180927,000000,95.7030000,96.2790000,95.5940000,95.9050000,30879
20180928,000000,96.1560000,96.4890000,95.5560000,96.0010000,211757
20181001,000000,96.2320000,96.3900000,95.9010000,96.0500000,30778
20181002,000000,96.3480000,96.3990000,96.0000000,96.3310000,24041
20181003,000000,96.0070000,96.2800000,95.7020000,96.0000000,2156887
20181004,000000,95.8060000,96.0960000,95.2610000,95.3500000,3151476
20181005,000000,95.2880000,95.5980000,95.0210000,95.3000000,59412
20181008,000000,95.5300000,95.7990000,94.7520000,94.8700000,23559
20181009,000000,95.2800000,95.2810000,94.7330000,95.2800000,108481
20181010,000000,94.7600000,95.5000000,94.7530000,94.9300000,180017
20181011,000000,95.3370000,95.3400000,94.7310000,95.0000000,122298
20181012,000000,95.0010000,95.3270000,94.9150000,95.1600000,2417
20181015,000000,95.0740000,95.7500000,95.0740000,95.3990000,65957
20181016,000000,95.7450000,95.7970000,95.4620000,95.5520000,3320
20181017,000000,95.7990000,95.7990000,95.3850000,95.3860000,107397
20181018,000000,95.7900000,95.7900000,95.4010000,95.6500000,193215
20181019,000000,95.3250000,95.7330000,95.2720000,95.4510000,78067
20181022,000000,95.8230000,95.8500000,95.5580000,95.8380000,8960
20181023,000000,95.5770000,95.8490000,95.5610000,95.6060000,31624
20181024,000000,95.5670000,95.8630000,95.5000000,95.5020000,7237
20181025,000000,95.6000000,95.6930000,95.3500000,95.3550000,82744
20181026,000000,95.6190000,95.6740000,95.3510000,95.4990000,306472
20181029,000000,95.4210000,95.6560000,95.3040000,95.6540000,2373
20181030,000000,95.6520000,95.6560000,95.3000000,95.4020000,4392
20181031,000000,95.5390000,95.5500000,95.3000000,95.3770000,833
20181101,000000,95.5480000,95.5480000,95.0510000,95.3800000,6543
20181102,000000,95.5440000,95.6270000,95.3330000,95.3350000,2904
20181106,000000,95.5980000,95.6430000,95.2180000,95.5680000,1346
20181107,000000,95.3010000,95.5750000,94.9930000,95.0310000,43710
20181108,000000,95.3870000,95.3870000,94.5850000,94.6550000,19899
20181109,000000,94.9990000,95.0110000,94.2800000,94.3120000,78869
20181112,000000,94.3170000,94.6300000,93.9020000,94.0510000,429896
20181113,000000,94.2950000,94.3380000,93.6620000,93.9110000,313822
20181114,000000,94.1150000,95.1000000,93.6720000,95.0010000,70786
20181115,000000,95.3330000,95.3980000,94.5730000,95.1050000,62925
20181116,000000,95.3600000,95.6190000,95.0330000,95.2900000,60026
20181119,000000,95.2350000,95.4140000,95.0760000,95.3980000,4666
20181120,000000,95.1600000,95.4870000,94.9010000,95.0210000,784214
20181121,000000,95.0220000,95.4260000,95.0010000,95.2490000,537262
20181122,000000,95.0920000,95.4110000,95.0920000,95.2500000,2732
20181123,000000,95.0250000,95.4140000,94.8250000,94.8250000,4169
20181126,000000,94.8200000,95.0210000,94.5700000,94.5730000,183113
20181127,000000,94.4810000,95.2890000,94.4810000,95.0560000,28649
20181128,000000,95.2390000,95.2390000,94.9820000,95.0020000,51579
20181129,000000,95.3870000,95.5490000,94.9190000,95.5480000,215807
20181130,000000,95.1520000,95.6250000,95.1520000,95.4010000,18073
20181203,000000,95.5400000,95.8490000,95.3100000,95.4630000,5925
20181204,000000,95.7090000,95.7330000,95.3610000,95.3610000,4774
20181205,000000,95.3610000,95.4990000,95.2030000,95.2520000,2991
20181206,000000,95.5400000,95.5400000,95.1050000,95.2220000,10570
20181207,000000,95.4000000,95.6070000,95.1800000,95.3800000,27662
20181210,000000,95.5490000,95.6290000,95.3730000,95.5210000,3879
20181211,000000,95.6200000,95.6580000,95.3360000,95.4500000,13707
20181212,000000,95.3240000,95.6250000,95.3230000,95.4010000,29141
20181213,000000,95.6090000,95.6160000,95.2010000,95.2510000,6947
20181214,000000,95.2300000,95.6440000,95.2020000,95.2210000,1178
20181217,000000,95.6190000,95.6190000,95.0300000,95.0740000,11995
20181218,000000,95.4020000,95.4020000,94.9250000,95.0080000,5393
20181219,000000,95.5200000,95.6420000,94.8820000,94.9810000,6792
20181220,000000,95.3130000,95.3900000,94.8810000,95.0400000,29165
