<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180814,000000,92.5010000,92.9920000,92.2100000,92.4010000,214296
20180815,000000,92.5110000,92.6000000,91.8080000,91.8080000,317585
20180816,000000,92.2170000,92.2460000,91.2530000,91.5700000,514506
20180817,000000,91.7960000,91.9490000,90.5000000,90.6520000,722383
20180820,000000,91.0570000,91.2400000,90.5160000,90.5900000,101627
20180821,000000,91.0440000,91.4190000,90.5890000,91.3680000,529433
20180822,000000,91.6280000,91.6280000,90.9770000,91.0570000,212628
20180823,000000,91.2980000,91.3000000,90.5610000,90.8120000,917939
20180824,000000,90.6250000,91.2990000,90.6240000,90.9140000,109547
20180827,000000,90.9580000,91.3390000,90.7000000,90.8520000,810701
20180828,000000,91.1890000,91.2040000,90.8010000,90.9950000,1076756
20180829,000000,90.7020000,90.9970000,90.5510000,90.7500000,223702
20180830,000000,90.6530000,90.9960000,90.3510000,90.4500000,742154
20180831,000000,90.7380000,90.7490000,90.3500000,90.6000000,97178
20180903,000000,90.4420000,90.9550000,90.4420000,90.7000000,69700
20180904,000000,90.6670000,90.9540000,89.8020000,90.0900000,485052
20180905,000000,89.8170000,89.9590000,89.5000000,89.5700000,147513
20180906,000000,89.5020000,89.6470000,86.0110000,88.3960000,1854830
20180907,000000,88.4960000,88.5610000,87.5000000,87.9850000,566391
20180910,000000,87.5580000,88.0070000,87.0140000,87.8000000,2209544
20180911,000000,88.0740000,89.4890000,87.8570000,89.0010000,2502779
20180912,000000,89.0040000,89.9860000,89.0030000,89.9850000,641230
20180913,000000,90.0900000,90.2990000,89.6010000,89.9490000,3164345
20180914,000000,89.9490000,90.2000000,89.1650000,89.8100000,861768
20180917,000000,90.1150000,90.1150000,89.1310000,89.4500000,202788
20180918,000000,89.4010000,90.0490000,89.4010000,89.8000000,710702
20180919,000000,90.0490000,90.7000000,89.8000000,90.3390000,60285
20180920,000000,90.3520000,91.1000000,90.2000000,90.2840000,483707
20180921,000000,90.5920000,91.0250000,90.5910000,90.7030000,1249183
20180924,000000,91.0300000,91.4970000,90.7030000,91.2560000,1458932
20180925,000000,91.4440000,91.4440000,90.9530000,91.1500000,3059404
20180926,000000,91.2460000,91.3980000,90.9500000,91.0010000,1446140
20180927,000000,91.2690000,91.6990000,90.8750000,91.5030000,1053246
20180928,000000,91.4990000,92.1990000,91.2000000,91.4310000,63448
20181001,000000,91.9780000,92.1020000,91.5010000,92.1020000,4208487
20181002,000000,92.0990000,92.5000000,91.7720000,92.1000000,1531589
20181003,000000,92.2890000,92.2990000,91.2610000,91.8000000,1317765
20181004,000000,91.5050000,91.7490000,90.5000000,90.7000000,884157
20181005,000000,91.1470000,91.1470000,90.2030000,90.2090000,560418
20181008,000000,90.0830000,90.6880000,89.6510000,89.7550000,109571
20181009,000000,89.9490000,90.4370000,89.6810000,89.9000000,245685
20181010,000000,90.0420000,90.3560000,89.7010000,89.8330000,95985
20181011,000000,89.8040000,90.2340000,89.5550000,89.6910000,737166
20181012,000000,89.7020000,90.3990000,89.6200000,90.2020000,494958
20181015,000000,90.3910000,91.0000000,90.0850000,90.8620000,458297
20181016,000000,91.0770000,91.5500000,90.8000000,91.5000000,1000337
20181017,000000,91.2340000,91.7340000,91.0220000,91.5000000,1509688
20181018,000000,91.2340000,91.5490000,91.1260000,91.2000000,458846
20181019,000000,91.2200000,91.5310000,91.0520000,91.3520000,1241215
20181022,000000,91.5000000,92.0000000,91.2330000,91.9010000,1755659
20181023,000000,91.6020000,92.0460000,91.4320000,91.4330000,564372
20181024,000000,91.4410000,91.7500000,91.1530000,91.4030000,243099
20181025,000000,91.7470000,91.7470000,91.0040000,91.2500000,293474
20181026,000000,91.3010000,91.4970000,91.0000000,91.1800000,6633
20181029,000000,91.0040000,91.4470000,91.0020000,91.3000000,82001
20181030,000000,91.1930000,91.5990000,91.1010000,91.2020000,234371
20181031,000000,91.0750000,91.4310000,91.0700000,91.3370000,100151
20181101,000000,91.3380000,91.4490000,91.0750000,91.2000000,19891
20181102,000000,91.1990000,91.4950000,91.0700000,91.2030000,67146
20181106,000000,91.2060000,91.4650000,91.0020000,91.1640000,5439
20181107,000000,91.2210000,91.3400000,90.7500000,90.7540000,265541
20181108,000000,90.7500000,91.0960000,90.0000000,90.0700000,591006
20181109,000000,90.2410000,90.3670000,89.3010000,89.4020000,853911
20181112,000000,89.7590000,89.7940000,89.1020000,89.1250000,11344
20181113,000000,89.5000000,89.5000000,88.8110000,88.9250000,217366
20181114,000000,89.0660000,91.0000000,88.6430000,90.7330000,454249
20181115,000000,90.9990000,91.2100000,90.7720000,91.0700000,676701
20181116,000000,91.0030000,91.2940000,90.9010000,91.1500000,204786
20181119,000000,91.2000000,91.8100000,90.8120000,90.9030000,362672
20181120,000000,91.0000000,91.0860000,89.5210000,90.4520000,911605
20181121,000000,90.3050000,90.9600000,90.2600000,90.7520000,11692
20181122,000000,90.7530000,91.0000000,90.5330000,90.6560000,87660
20181123,000000,90.6010000,90.8470000,90.1200000,90.2040000,280649
20181126,000000,89.9850000,90.2960000,89.4020000,89.5550000,1312630
20181127,000000,89.9490000,90.3180000,89.6030000,89.9010000,1100234
20181128,000000,90.2080000,90.2090000,89.9020000,89.9070000,149722
20181129,000000,90.1320000,90.8990000,90.0510000,90.7100000,250397
20181130,000000,90.7110000,90.9850000,90.4600000,90.6560000,116689
20181203,000000,90.9990000,91.4000000,90.1720000,91.3000000,212813
20181204,000000,91.1270000,91.4490000,90.8020000,90.8350000,29965
20181205,000000,90.8280000,91.2010000,90.7010000,90.8010000,9402
20181206,000000,90.6070000,90.9900000,90.5000000,90.6080000,63014
20181207,000000,90.8000000,91.0000000,90.6520000,90.9210000,48146
20181210,000000,90.8110000,91.2990000,90.8060000,90.8700000,51275
20181211,000000,90.8110000,91.0500000,90.7790000,91.0000000,161553
20181212,000000,90.7500000,91.1470000,90.7500000,90.9000000,18347
20181213,000000,90.9000000,91.0980000,90.7000000,90.8050000,6269
20181214,000000,90.6290000,91.0880000,90.6020000,90.6050000,456775
20181217,000000,90.6040000,90.8000000,90.5020000,90.5500000,32771
20181218,000000,90.3520000,90.7660000,90.2210000,90.3030000,20419
20181219,000000,90.0930000,90.5890000,90.0930000,90.3010000,165310
20181220,000000,90.6250000,91.1000000,90.2630000,90.8390000,2519279
20181221,000000,90.4430000,90.8380000,90.3660000,90.4310000,659504
20181224,000000,90.5190000,90.7940000,90.3910000,90.6510000,43839
20181225,000000,90.5030000,90.6090000,90.1000000,90.4010000,39436
20181226,000000,90.6950000,90.6950000,90.3020000,90.3780000,116213
20181227,000000,90.5000000,90.9990000,90.4040000,90.7170000,274255
20181228,000000,90.8290000,91.0750000,90.5900000,90.8030000,174318
20181229,000000,90.7410000,90.9970000,90.7020000,90.9500000,48475
20190103,000000,90.9500000,91.1470000,90.8310000,91.0000000,1129
20190104,000000,90.9860000,91.1900000,90.9770000,91.1900000,2165
20190108,000000,91.1900000,91.5160000,91.0030000,91.3080000,36009
20190109,000000,91.3160000,92.3820000,91.0210000,92.2520000,328105
20190110,000000,92.6150000,92.6150000,92.1010000,92.5000000,536117
20190111,000000,92.9920000,93.0990000,92.6010000,92.8880000,1812888
20190114,000000,92.4300000,92.9980000,92.4300000,92.8060000,78638
20190115,000000,92.8060000,93.5290000,92.5730000,93.3500000,488654
20190116,000000,93.2030000,93.6970000,93.1410000,93.3740000,188705
20190117,000000,93.3750000,93.7570000,93.0200000,93.3350000,911447
20190118,000000,93.1600000,93.5280000,93.1600000,93.2630000,810853
20190121,000000,93.1930000,93.5360000,93.1870000,93.3240000,760534
20190122,000000,93.4290000,93.4290000,93.1010000,93.1520000,13654
20190123,000000,93.2480000,93.5000000,93.0210000,93.2500000,533178
20190124,000000,93.2530000,93.6000000,93.2520000,93.4520000,674299
20190125,000000,93.7300000,93.7470000,93.2000000,93.2000000,203701
20190128,000000,93.4950000,93.4950000,93.0500000,93.1070000,298341
20190129,000000,93.1070000,93.2010000,92.7720000,93.0540000,25825
20190130,000000,93.1840000,93.3890000,93.0020000,93.2710000,143433
20190131,000000,93.4000000,94.4500000,93.4000000,94.1240000,2655971
20190201,000000,94.2490000,94.3420000,94.0000000,94.2100000,335225
20190204,000000,93.8840000,94.3890000,93.8790000,94.1010000,320047
20190205,000000,94.0130000,94.4280000,94.0120000,94.3600000,77348
20190206,000000,94.4690000,94.5000000,94.1270000,94.2200000,600771
20190207,000000,94.1060000,94.3940000,93.9310000,94.0000000,291253
20190208,000000,94.0010000,94.2000000,93.7570000,94.0530000,251431
20190211,000000,94.4670000,94.4670000,93.7060000,93.8020000,56948
20190212,000000,93.5030000,94.1360000,93.5030000,93.8000000,375736
20190213,000000,94.0180000,94.0190000,93.3220000,93.3240000,88060
20190214,000000,92.7610000,93.3500000,92.0600000,92.8010000,625067
20190215,000000,92.9430000,93.4950000,92.8000000,93.3010000,476877
20190218,000000,93.2010000,93.5440000,93.0730000,93.3030000,367809
20190219,000000,93.3020000,93.4490000,92.9050000,93.0510000,216913
20190220,000000,92.9030000,93.2980000,92.9010000,93.1020000,1118307
20190221,000000,93.2400000,93.4060000,93.0470000,93.2520000,308672
20190222,000000,93.1100000,93.4840000,93.1100000,93.3020000,580128
20190225,000000,93.3020000,93.7990000,93.2040000,93.6510000,119863
20190226,000000,93.6170000,93.7000000,93.4000000,93.4010000,196918
20190227,000000,93.2050000,93.5420000,93.0210000,93.1010000,305027
20190228,000000,93.5000000,93.6470000,92.9260000,93.3510000,172645
20190301,000000,93.5930000,93.5980000,93.3480000,93.5030000,94673
20190304,000000,93.9990000,93.9990000,93.3500000,93.3750000,106662
20190305,000000,93.9890000,93.9890000,93.3300000,93.3530000,698269
20190306,000000,93.2020000,93.5350000,93.1210000,93.1520000,280821
20190307,000000,93.4160000,93.4160000,93.1010000,93.1220000,57509
20190311,000000,93.4180000,93.5180000,92.9260000,93.3510000,75871
20190312,000000,93.6260000,93.6270000,93.2520000,93.5010000,373963
20190313,000000,93.5000000,93.7780000,93.3210000,93.5000000,1191558
20190314,000000,93.7930000,94.2700000,93.4000000,93.4000000,443487
20190315,000000,93.6470000,93.6480000,93.3300000,93.4140000,175896
20190318,000000,93.4130000,94.1400000,93.4130000,94.0010000,261730
20190319,000000,94.0330000,94.3500000,94.0110000,94.1190000,138844
20190320,000000,94.1980000,94.2030000,93.9020000,94.0600000,280010
20190321,000000,94.4470000,94.8500000,94.4460000,94.7000000,174146
20190322,000000,94.9880000,94.9880000,94.1240000,94.1240000,385230
20190325,000000,94.1230000,94.7980000,94.1220000,94.7000000,31793
20190326,000000,94.7010000,94.8080000,94.2560000,94.4020000,508998
20190327,000000,94.7560000,94.9990000,93.9540000,94.1520000,84650
20190328,000000,94.3400000,94.3400000,93.7490000,93.9500000,602969
20190329,000000,94.1970000,94.2260000,93.3010000,93.3010000,110342
20190401,000000,93.9000000,93.9000000,93.3020000,93.6010000,90141
20190402,000000,93.5240000,93.6420000,93.4490000,93.4530000,407995
20190403,000000,93.5490000,93.7890000,93.4000000,93.5010000,53540
20190404,000000,93.4020000,93.6470000,93.2710000,93.5010000,733378
20190405,000000,93.4820000,93.8980000,93.4310000,93.7030000,17938
20190408,000000,93.9980000,94.0250000,93.6820000,94.0020000,8950
20190409,000000,93.9510000,94.2540000,93.9010000,93.9010000,334728
20190410,000000,94.0610000,94.3630000,93.9510000,94.3010000,1391110
20190411,000000,94.2020000,94.4820000,94.2010000,94.4010000,945658
20190412,000000,94.4090000,94.5890000,94.1000000,94.3520000,462574
20190415,000000,94.2940000,94.5400000,94.1510000,94.2010000,1793445
20190416,000000,94.3000000,94.3180000,94.0210000,94.2100000,627975
20190417,000000,94.3500000,94.4900000,94.2600000,94.3020000,117825
20190418,000000,94.2940000,94.3870000,94.0010000,94.1090000,1844
20190419,000000,94.0560000,94.3780000,94.0020000,94.0040000,17058
20190422,000000,94.0050000,94.4370000,94.0050000,94.1470000,12493
20190423,000000,94.3450000,94.3460000,94.0090000,94.0830000,183395
20190424,000000,94.0110000,94.2500000,93.6000000,94.2490000,8806
20190425,000000,93.9020000,94.1970000,93.9010000,94.0010000,1482635
20190426,000000,93.9900000,94.3900000,93.9900000,94.2010000,507979
20190429,000000,94.2010000,94.6280000,94.1200000,94.5520000,15839
20190430,000000,94.4720000,94.8370000,94.3510000,94.6500000,10718
20190502,000000,94.7980000,94.7980000,94.5030000,94.7750000,173
20190503,000000,94.7740000,94.7740000,94.5220000,94.7450000,200
20190506,000000,94.5710000,94.6990000,94.5000000,94.5950000,2509
20190507,000000,94.4940000,94.7860000,94.4210000,94.7860000,470096
20190508,000000,94.7500000,94.8490000,94.5600000,94.8490000,5554
20190510,000000,94.7070000,94.7900000,94.6090000,94.7880000,315
20190513,000000,94.6090000,94.7970000,94.2000000,94.5910000,16090
20190514,000000,94.4620000,94.6950000,94.4620000,94.6900000,3487
20190515,000000,94.5350000,94.7550000,94.5350000,94.6910000,3583
20190516,000000,94.7500000,95.1480000,94.7120000,94.9480000,103385
20190517,000000,94.7950000,95.3200000,94.7040000,95.1830000,305268
20190520,000000,95.1850000,95.3630000,95.1850000,95.2060000,9720
20190521,000000,95.2890000,95.6000000,95.2000000,95.4000000,56896
20190522,000000,95.3430000,96.2000000,95.3430000,96.1000000,34686
20190523,000000,95.7270000,96.1690000,95.5510000,95.6520000,1528627
20190524,000000,95.9570000,96.0000000,95.5930000,95.8540000,51121
20190527,000000,96.0950000,96.0950000,95.5900000,95.7610000,3616
20190528,000000,95.6500000,95.9970000,95.6500000,95.8140000,4401
20190529,000000,95.7010000,95.9890000,95.6500000,95.6600000,393608
20190530,000000,95.8380000,96.1490000,95.6300000,95.9130000,84812
20190531,000000,95.7120000,96.0990000,95.6510000,95.9210000,95428
20190603,000000,95.9000000,95.9840000,95.5800000,95.6200000,6155
20190604,000000,95.6500000,96.1720000,95.5810000,96.1020000,23848
20190605,000000,95.9130000,96.8360000,95.9130000,96.6020000,133359
20190606,000000,96.8910000,97.1000000,96.5610000,96.9150000,22109
20190607,000000,96.9020000,97.1860000,96.9020000,97.1010000,4806
20190610,000000,96.9830000,97.2950000,96.9830000,97.2000000,4043
20190611,000000,97.2990000,97.6000000,97.0360000,97.3220000,73572
20190613,000000,97.4800000,97.4850000,97.1310000,97.3400000,19525
20190614,000000,97.6090000,97.6090000,97.1720000,97.4050000,37397
20190617,000000,97.5620000,97.7340000,97.4100000,97.5810000,31084
20190618,000000,97.5170000,98.1090000,97.5000000,97.9530000,173982
20190619,000000,98.1990000,98.6010000,97.8040000,98.5500000,208582
20190620,000000,98.6430000,99.3000000,98.6430000,98.9570000,364103
20190621,000000,98.8550000,99.0000000,98.2100000,98.4470000,745052
20190624,000000,97.5100000,99.0600000,97.5100000,98.7520000,11332
20190625,000000,98.7700000,99.2100000,98.5070000,98.7010000,485843
20190626,000000,98.5040000,98.9000000,98.5040000,98.6000000,478746
20190627,000000,98.6000000,98.7700000,98.3500000,98.5210000,444423
20190628,000000,98.7680000,98.8710000,98.3820000,98.6660000,95708
20190701,000000,98.7010000,99.1700000,98.5230000,98.9550000,109029
20190702,000000,99.0800000,99.1850000,98.7680000,98.7700000,1640
20190703,000000,98.9980000,99.0000000,98.7720000,98.9840000,159111
20190704,000000,99.0990000,99.2990000,98.7790000,99.0020000,92435
20190705,000000,99.0980000,99.2500000,98.8510000,98.9590000,122718
20190708,000000,99.0000000,99.2200000,98.8040000,99.1000000,317481
20190709,000000,99.1950000,99.1950000,98.8810000,98.9620000,989942
20190710,000000,99.1560000,99.3580000,98.9650000,99.1830000,54461
20190711,000000,99.3480000,99.5000000,99.1830000,99.2890000,316460
20190712,000000,99.3260000,99.3260000,98.9020000,98.9050000,768532
20190715,000000,98.8800000,99.2290000,98.8000000,98.9230000,11635
20190716,000000,99.0950000,99.0970000,98.8010000,98.9020000,54110
20190717,000000,99.0900000,99.1490000,98.8250000,99.0020000,23727
20190718,000000,99.1000000,99.2220000,98.8000000,98.9000000,8263
20190719,000000,98.9510000,99.2260000,98.8810000,99.0540000,287009
20190722,000000,99.0590000,99.6400000,99.0590000,99.5010000,530734
20190723,000000,99.0610000,99.6500000,99.0610000,99.6200000,177533
20190724,000000,99.6450000,99.9980000,99.5010000,99.8510000,46481
20190725,000000,99.7100000,100.3000000,99.7100000,100.1500000,235891
20190726,000000,100.0000000,100.3600000,99.7000000,99.7510000,58859
20190729,000000,99.7000000,100.0210000,99.5200000,99.7030000,58576
20190730,000000,99.4010000,99.8980000,99.4010000,99.6760000,322802
20190731,000000,99.5120000,100.0000000,99.5090000,99.8040000,512231
20190801,000000,99.9990000,99.9990000,99.5020000,99.7010000,853093
20190802,000000,99.7090000,99.7090000,98.6710000,98.6950000,201999
20190805,000000,99.1980000,99.8390000,98.4000000,99.1650000,14485
20190806,000000,99.6080000,99.7760000,99.1010000,99.6100000,371700
20190807,000000,99.6970000,99.8770000,99.4790000,99.6660000,190214
20190808,000000,99.8980000,99.9400000,99.6680000,99.6810000,4833934
20190809,000000,99.7990000,99.7990000,99.5200000,99.5300000,5142
20190812,000000,99.7400000,99.7480000,99.3020000,99.3210000,161725
20190813,000000,99.5970000,99.5990000,99.1520000,99.3060000,365639
20190814,000000,99.5990000,99.8990000,99.2040000,99.3510000,501993
20190815,000000,99.6970000,99.6970000,99.2120000,99.4060000,226597
20190816,000000,99.2810000,99.6490000,99.2810000,99.4520000,111864
20190819,000000,99.3840000,99.7490000,99.3830000,99.4200000,17747
20190820,000000,99.5970000,99.9900000,99.4530000,99.8000000,86760
20190821,000000,99.6570000,100.3000000,99.6560000,100.2000000,1459105
20190822,000000,99.6670000,100.3570000,99.6670000,100.2510000,302943
20190823,000000,100.0040000,100.3090000,100.0040000,100.0710000,74526
20190826,000000,100.0110000,100.3580000,99.9010000,100.0130000,5280
20190827,000000,100.1770000,100.3490000,99.6710000,100.1010000,12529
20190828,000000,100.2500000,100.4290000,100.0090000,100.3110000,101913
20190829,000000,100.4500000,100.4500000,100.0210000,100.3800000,11304
20190830,000000,100.4840000,100.9000000,100.4840000,100.8500000,93334
20190902,000000,100.8510000,101.1540000,100.7510000,100.9510000,205273
20190903,000000,100.9070000,101.1950000,100.9070000,100.9160000,904313
20190904,000000,101.0980000,101.5990000,101.0980000,101.4010000,325548
20190905,000000,101.2090000,101.6490000,101.2090000,101.4320000,3562
20190906,000000,101.4270000,101.8870000,101.2020000,101.2530000,9335
20190909,000000,101.2630000,101.6560000,101.2010000,101.2020000,822
20190910,000000,101.2010000,101.6920000,100.8000000,101.2100000,13519
20190911,000000,101.2110000,101.6910000,100.8110000,101.2120000,212539
20190912,000000,101.2540000,101.6000000,100.8650000,101.5080000,384421
20190913,000000,100.9160000,101.8080000,100.9160000,101.5130000,67622
20190916,000000,101.2620000,101.7990000,101.2620000,101.4950000,57464
20190917,000000,101.4900000,101.4960000,101.1030000,101.1030000,336797
20190918,000000,101.0020000,101.4080000,100.9500000,101.2700000,201450
20190919,000000,101.2500000,101.4990000,101.2220000,101.4960000,439118
20190920,000000,101.4000000,101.4980000,101.2030000,101.4790000,67632
20190923,000000,101.7970000,101.7970000,101.3320000,101.4650000,3984
20190924,000000,101.4930000,101.5500000,101.3510000,101.4490000,46589
20190925,000000,101.2590000,101.5190000,101.2010000,101.2530000,3129
20190926,000000,101.4130000,101.5880000,101.2060000,101.3770000,13629
20190927,000000,101.3720000,101.4110000,101.2060000,101.4100000,7243
20190930,000000,101.2060000,101.4980000,101.2060000,101.3570000,104299
20191001,000000,101.4930000,101.4930000,101.2060000,101.3000000,15680
20191002,000000,101.4540000,101.4560000,101.2550000,101.3000000,357578
20191003,000000,101.3890000,101.3900000,101.0950000,101.3050000,8114
20191004,000000,101.1520000,101.9000000,101.1520000,101.8130000,1364138
20191007,000000,101.6830000,102.6590000,101.6830000,102.3000000,468397
20191008,000000,102.5090000,102.5100000,102.2000000,102.2000000,1606
20191009,000000,102.3990000,102.4880000,102.0730000,102.4000000,1077
20191010,000000,102.4830000,103.3560000,102.2190000,103.1210000,5988
20191011,000000,103.0110000,103.3550000,103.0110000,103.2600000,57943
20191014,000000,103.1900000,103.5970000,103.0360000,103.4510000,15327
20191015,000000,103.4510000,103.5600000,103.3330000,103.4010000,107558
20191016,000000,103.6320000,103.6320000,103.1650000,103.3700000,163559
20191017,000000,103.3700000,103.5990000,103.1030000,103.4530000,63188
20191018,000000,103.4530000,104.2620000,103.4530000,104.0510000,119171
20191021,000000,103.8610000,104.5540000,103.8610000,104.4000000,89874
20191022,000000,104.5030000,104.7420000,104.1560000,104.6040000,4574
20191023,000000,104.7410000,104.8890000,104.5580000,104.6520000,13335
20191024,000000,104.5310000,104.8600000,104.3560000,104.6000000,150394
20191025,000000,104.7500000,105.3040000,104.3210000,104.8530000,177979
20191028,000000,104.6000000,105.2980000,104.6000000,105.2420000,6400
20191029,000000,105.2930000,105.3000000,104.9950000,105.0050000,20114
20191030,000000,104.9960000,105.3040000,104.7030000,104.7450000,19593
20191031,000000,105.2370000,105.2370000,104.4600000,104.7000000,49622
20191101,000000,104.9500000,105.5000000,104.4040000,105.2110000,11184
20191105,000000,105.4990000,105.7090000,104.7010000,105.1000000,112313
20191106,000000,105.5410000,105.5770000,105.0520000,105.2480000,12161
20191107,000000,105.2460000,105.5480000,105.1530000,105.4120000,68468
20191108,000000,105.3020000,105.4980000,105.0000000,105.2000000,122082
20191111,000000,105.0010000,105.2000000,104.7000000,104.9000000,111985
20191112,000000,105.2520000,105.2520000,104.6040000,104.6310000,102775
20191113,000000,104.4480000,104.9300000,104.2920000,104.3500000,206879
20191114,000000,104.3220000,104.8940000,104.3210000,104.7970000,13619
20191115,000000,104.6000000,104.9910000,104.5970000,104.9500000,82489
20191118,000000,104.8110000,105.2100000,104.8110000,104.8440000,3360
20191119,000000,105.0000000,105.4470000,104.7930000,105.3000000,43283
20191120,000000,105.5970000,105.5970000,104.5000000,105.4000000,35490
20191121,000000,105.3300000,105.6500000,105.2100000,105.3520000,11636
20191122,000000,105.5470000,105.5500000,105.2060000,105.3680000,5294
20191125,000000,105.2630000,105.6970000,105.0310000,105.4030000,57398
20191126,000000,105.0310000,105.4180000,105.0300000,105.0910000,60325
20191127,000000,105.4410000,105.5440000,105.0940000,105.1040000,507073
20191128,000000,105.0130000,105.4430000,105.0130000,105.0400000,831
20191129,000000,105.3500000,105.3500000,104.9070000,104.9600000,12767
20191202,000000,104.8410000,105.3380000,104.6500000,104.8500000,52196
20191203,000000,105.2850000,105.2850000,104.8910000,104.9300000,35900
20191204,000000,105.1970000,105.2190000,104.7210000,105.2190000,110919
20191205,000000,105.2300000,105.3800000,104.8520000,105.1960000,34458
20191206,000000,104.8510000,105.3140000,104.8340000,105.1980000,101257
20191209,000000,105.2680000,105.2690000,104.8510000,105.1960000,9965
20191210,000000,105.2000000,105.2000000,104.9040000,105.0540000,34405
20191211,000000,104.9240000,105.2200000,104.8510000,104.8760000,26689
20191212,000000,105.2410000,105.4000000,104.8020000,105.3890000,102620
20191213,000000,105.5450000,105.7000000,104.9850000,104.9850000,63809
20191216,000000,105.4540000,105.4990000,104.9760000,105.3990000,9031
20191217,000000,105.0560000,105.6930000,105.0560000,105.4970000,9245
20191218,000000,105.0280000,105.6860000,105.0280000,105.4940000,18905
20191219,000000,105.6950000,105.6950000,105.1110000,105.2350000,411097
20191220,000000,105.6890000,105.6890000,105.0080000,105.3400000,3493
20191223,000000,105.0910000,105.4620000,105.0910000,105.1870000,23252
20191224,000000,105.1870000,105.5090000,105.1870000,105.4930000,14741
20191225,000000,105.6080000,105.6100000,105.2170000,105.5470000,2008
20191226,000000,105.6000000,105.6000000,105.2900000,105.5800000,5158
20191227,000000,105.2650000,105.7570000,105.2650000,105.6000000,160679
20191230,000000,105.3530000,105.8000000,105.3520000,105.7540000,4359
20200103,000000,105.8000000,105.9490000,105.4660000,105.7000000,15910
20200106,000000,105.4630000,105.9550000,105.4630000,105.7000000,816
20200108,000000,105.5230000,105.8630000,105.5230000,105.5700000,730
20200109,000000,105.7980000,105.9090000,105.6010000,105.8970000,155874
20200110,000000,105.6380000,106.3550000,105.6380000,106.3020000,72691
20200113,000000,105.8510000,106.9920000,105.8510000,106.5020000,4939
20200114,000000,106.5010000,106.8000000,106.3730000,106.6940000,24517
20200115,000000,106.3720000,106.6970000,106.0970000,106.2050000,119567
20200116,000000,106.5290000,106.5400000,106.3020000,106.5350000,35610
20200117,000000,106.6930000,106.6950000,106.3240000,106.6690000,4607
20200120,000000,106.6090000,106.6950000,106.4400000,106.6700000,3919
20200121,000000,106.4850000,106.7090000,106.4850000,106.5990000,6193
20200122,000000,106.6870000,106.7400000,106.3510000,106.6490000,9511
20200123,000000,106.8250000,106.8250000,106.5020000,106.6500000,8773
20200124,000000,106.7970000,106.8000000,106.4000000,106.8000000,8103
20200127,000000,106.4810000,106.5170000,106.1230000,106.1260000,11188
20200128,000000,106.3980000,106.5970000,105.8100000,106.2060000,32926
20200129,000000,105.9730000,106.4210000,105.9710000,106.3250000,10939
20200130,000000,106.3250000,106.4400000,106.0210000,106.3800000,26132
20200131,000000,106.1080000,106.6300000,106.1080000,106.1800000,45236
20200203,000000,106.1210000,106.3700000,106.0200000,106.1980000,18242
20200204,000000,106.2000000,106.4460000,106.1010000,106.4460000,4885
20200205,000000,106.4790000,106.8200000,106.2150000,106.7480000,77250
20200206,000000,106.8260000,106.8270000,106.4970000,106.6260000,3303
20200207,000000,106.6990000,107.0670000,106.4110000,106.7700000,38752
20200210,000000,106.7710000,107.0940000,106.6510000,106.7730000,137101
20200211,000000,106.6600000,107.0600000,106.5650000,106.9400000,7255
20200212,000000,106.7340000,107.4920000,106.7340000,107.4920000,64372
20200213,000000,107.1570000,107.6950000,107.1520000,107.5020000,3693
20200214,000000,107.7490000,107.8540000,107.4040000,107.8540000,2043
20200217,000000,108.1190000,108.1190000,107.6510000,108.0090000,9044
20200218,000000,108.0490000,108.0490000,107.6010000,107.9060000,62297
20200219,000000,107.1070000,108.3690000,107.1070000,108.3690000,152516
20200220,000000,107.9740000,108.6460000,107.9740000,108.5440000,238733
20200221,000000,108.5470000,108.5470000,108.1950000,108.3570000,13185
20200225,000000,108.2490000,108.2490000,107.6000000,107.7280000,214908
20200226,000000,107.2060000,107.7260000,107.0810000,107.5000000,52644
20200227,000000,107.4480000,107.5590000,106.2000000,106.2010000,463684
20200228,000000,106.4840000,107.7990000,103.7510000,105.0500000,312200
20200302,000000,104.5010000,106.3480000,104.5010000,105.1840000,28737
20200303,000000,105.9950000,106.7630000,105.4180000,106.7630000,314234
20200304,000000,106.0000000,107.9990000,106.0000000,107.8510000,188859
20200305,000000,108.0760000,108.2500000,107.0000000,107.0000000,62300
20200306,000000,107.0090000,107.0090000,104.2110000,105.1230000,43150
20200310,000000,101.4270000,103.5100000,99.8990000,101.8000000,762323
20200311,000000,101.5130000,102.8490000,100.1140000,100.1150000,141033
20200312,000000,99.0010000,100.9570000,95.3410000,95.9990000,573280
20200313,000000,96.9280000,98.7000000,96.0610000,97.4990000,1289026
20200316,000000,97.7790000,97.7790000,95.2100000,95.8000000,138473
20200317,000000,96.4990000,97.7780000,95.2600000,96.3090000,339494
20200318,000000,95.3910000,95.9980000,93.5300000,93.5300000,305993
20200319,000000,97.1100000,97.1100000,93.5000000,95.3490000,414430
20200320,000000,95.9980000,98.4370000,95.3490000,97.4080000,275701
20200323,000000,96.7140000,98.2890000,96.0130000,98.1980000,48887
20200324,000000,98.5010000,101.2990000,98.5010000,100.4000000,1446252
20200325,000000,101.4790000,101.5320000,99.0110000,100.0010000,1201595
20200326,000000,100.7070000,101.3990000,99.8000000,100.8350000,223578
20200327,000000,100.8000000,101.9600000,100.7000000,101.1700000,89476
