<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180820,000000,98.0970000,98.1300000,97.8020000,98.0510000,11565
20180821,000000,98.2460000,98.7670000,97.9550000,98.7500000,77637
20180822,000000,98.7520000,98.8500000,98.4520000,98.7490000,18353
20180823,000000,98.7200000,98.7990000,98.3780000,98.7480000,2069
20180824,000000,98.0980000,98.8000000,98.0980000,98.5000000,583258
20180827,000000,98.7430000,98.7440000,98.2710000,98.7320000,166457
20180828,000000,98.6890000,98.7070000,97.3060000,98.4970000,20001
20180829,000000,98.4060000,98.4990000,98.1250000,98.4490000,9721
20180830,000000,98.6670000,98.7390000,98.2990000,98.5500000,161221
20180831,000000,98.6360000,98.7590000,98.2010000,98.6720000,5149
20180903,000000,98.7350000,98.7350000,98.2960000,98.5010000,3011
20180904,000000,98.5480000,98.5480000,98.2000000,98.2010000,3208
20180905,000000,98.4490000,98.4490000,97.8710000,98.1980000,13288
20180906,000000,98.1980000,98.1980000,97.4680000,97.4680000,35985
20180907,000000,97.6770000,97.8890000,97.2390000,97.4990000,32001
20180910,000000,97.2400000,97.5000000,96.8170000,97.1000000,367447
20180911,000000,97.4790000,98.1990000,97.1610000,98.1990000,2236
20180912,000000,98.1650000,98.4890000,97.9320000,98.4760000,164119
20180913,000000,98.6190000,98.7900000,98.0100000,98.4200000,15057
20180914,000000,98.5480000,98.5480000,98.1000000,98.2000000,762208
20180917,000000,98.0010000,98.3460000,98.0010000,98.2290000,3580
20180918,000000,98.2890000,98.3490000,98.0010000,98.3480000,1684336
20180919,000000,98.4000000,98.6000000,98.4000000,98.5000000,3262824
20180920,000000,98.7010000,98.9000000,98.3500000,98.3500000,215783
20180921,000000,98.6450000,98.8000000,98.3500000,98.5000000,286923
20180924,000000,99.2900000,99.2900000,98.3080000,98.5990000,1061708
20180925,000000,98.7590000,98.7600000,98.4130000,98.7480000,17341
20180926,000000,98.7990000,98.7990000,98.6300000,98.6300000,18306
20180927,000000,98.7880000,98.8690000,98.6020000,98.8680000,32902
20180928,000000,98.6060000,99.0990000,98.6060000,98.9970000,74174
20181001,000000,99.0030000,99.0030000,98.7000000,98.8900000,1184069
20181002,000000,99.2380000,99.2390000,98.9000000,99.0970000,3571958
20181003,000000,99.2390000,99.2400000,98.7200000,98.8020000,130579
20181004,000000,98.9960000,98.9990000,98.4990000,98.5990000,115646
20181005,000000,98.6880000,98.6880000,98.3500000,98.6800000,53819
20181008,000000,98.6980000,98.7000000,98.2610000,98.4290000,20844
20181009,000000,98.4980000,98.4990000,98.0830000,98.3980000,84879
20181010,000000,98.5980000,98.5980000,98.3500000,98.3600000,79174
20181011,000000,98.1210000,98.4980000,98.0830000,98.2850000,39934
20181012,000000,98.2860000,98.5360000,98.1900000,98.3000000,76945
20181015,000000,98.5200000,98.5900000,98.0010000,98.5390000,13384
20181016,000000,98.1290000,98.7990000,98.1290000,98.7390000,85832
20181017,000000,98.7880000,98.7970000,98.4000000,98.6440000,199580
20181018,000000,98.6760000,98.6760000,98.4000000,98.6290000,4040
20181019,000000,98.6290000,98.6300000,98.4000000,98.5970000,111318
20181022,000000,98.6870000,98.7490000,98.3520000,98.7490000,445539
20181023,000000,98.4630000,98.7490000,98.4630000,98.6300000,15347
20181024,000000,98.4640000,98.7470000,98.4640000,98.6010000,4659
20181025,000000,98.4540000,98.8990000,98.4540000,98.5290000,68435
20181026,000000,98.7360000,98.7360000,98.4020000,98.4800000,1013646
20181029,000000,98.7860000,98.7880000,98.4810000,98.6470000,8902
20181030,000000,98.8190000,98.8400000,98.5000000,98.6480000,86337
20181031,000000,98.5010000,98.7970000,98.3640000,98.5990000,304259
20181101,000000,98.7980000,98.7990000,98.3650000,98.5470000,49434
20181102,000000,98.5050000,98.7180000,98.5010000,98.5630000,189986
20181106,000000,98.8400000,98.8400000,98.5010000,98.5500000,5418
20181107,000000,98.7970000,98.7970000,98.3750000,98.5480000,7888
20181108,000000,98.7480000,98.7480000,97.9900000,98.0130000,141149
20181109,000000,98.2970000,98.2970000,97.8080000,97.9000000,16411
20181112,000000,97.8090000,98.0990000,97.7790000,97.7800000,21160
20181113,000000,98.0960000,98.0960000,97.4520000,97.7000000,125580
20181114,000000,97.8070000,98.2990000,97.6610000,98.2990000,3680
20181115,000000,98.3390000,98.6390000,98.0010000,98.4500000,543070
20181116,000000,98.6860000,98.6860000,98.2440000,98.5460000,48958
20181119,000000,98.6860000,98.6860000,98.2550000,98.5100000,11929
20181120,000000,98.2480000,98.6870000,98.2480000,98.3800000,6326
20181121,000000,98.5830000,98.5830000,98.2510000,98.3990000,106249
20181122,000000,98.3070000,98.5890000,98.2520000,98.3800000,9440
20181123,000000,98.5870000,98.6080000,98.2500000,98.4240000,10332
20181126,000000,98.1230000,98.5000000,97.9730000,97.9730000,34520
20181127,000000,98.2000000,98.3690000,98.0000000,98.1200000,630997
20181128,000000,98.4200000,98.4440000,98.1270000,98.3500000,5455
20181129,000000,98.6500000,98.6500000,98.1230000,98.5000000,55154
20181130,000000,98.6100000,98.6480000,98.2650000,98.6390000,5676
20181203,000000,98.6490000,98.8500000,98.5100000,98.7470000,6588
20181204,000000,98.7690000,98.8100000,98.5030000,98.6500000,19719
20181205,000000,98.4050000,98.8080000,98.4050000,98.6050000,4079
20181206,000000,98.6100000,98.7250000,98.3010000,98.4100000,10996
20181207,000000,98.5570000,98.7600000,98.4000000,98.5700000,23351
20181210,000000,98.5700000,98.7300000,98.4550000,98.5040000,7958
20181211,000000,98.5990000,98.6180000,98.3610000,98.4980000,82134
20181212,000000,98.0690000,98.5690000,98.0690000,98.5570000,6464
20181213,000000,98.5600000,98.8500000,98.3800000,98.5550000,36781
20181214,000000,98.9830000,98.9830000,98.0730000,98.1510000,263227
20181217,000000,98.1810000,98.5690000,98.0990000,98.2490000,218015
20181218,000000,98.5850000,98.5850000,98.0000000,98.1600000,10271
20181219,000000,98.2890000,98.3970000,98.0000000,98.1610000,33345
20181220,000000,98.3340000,98.5290000,98.1610000,98.3500000,305798
20181221,000000,98.3410000,98.4990000,98.1630000,98.3990000,322920
20181224,000000,98.4970000,98.5270000,98.2590000,98.4460000,16054
20181225,000000,98.3600000,98.5450000,98.3000000,98.4000000,18687
20181226,000000,98.6230000,98.6380000,98.3600000,98.4500000,27540
20181227,000000,98.5020000,98.8070000,98.4250000,98.6000000,228968
20181228,000000,98.7360000,98.7500000,98.5500000,98.7000000,39201
20181229,000000,98.8180000,99.0000000,98.6860000,98.8000000,31028
20190103,000000,99.9970000,99.9970000,98.6610000,98.8040000,161609
20190104,000000,98.9270000,98.9380000,98.6420000,98.8440000,3220
20190108,000000,98.9320000,98.9320000,98.7000000,98.8980000,2961
20190109,000000,98.9760000,99.1990000,98.7500000,99.1480000,35123
20190110,000000,99.2980000,99.2990000,99.0020000,99.0260000,2923
20190111,000000,98.9790000,99.4480000,98.9790000,99.3470000,166171
20190114,000000,99.4770000,99.4770000,99.1500000,99.2530000,212469
20190115,000000,99.4880000,99.4880000,99.2550000,99.4190000,10329
20190116,000000,99.4720000,99.5980000,99.4100000,99.5000000,5297
20190117,000000,99.6000000,99.6000000,99.3700000,99.4990000,7353
20190118,000000,99.5690000,99.5700000,99.3530000,99.4900000,88112
20190121,000000,99.4340000,99.5990000,99.4340000,99.4980000,78687
20190122,000000,99.4110000,99.4470000,99.1910000,99.2600000,151514
20190123,000000,99.3000000,99.4000000,99.0790000,99.1780000,2191310
20190124,000000,99.1790000,99.2500000,99.1750000,99.1790000,253039
20190125,000000,99.1650000,99.2400000,99.1650000,99.1950000,429790
20190128,000000,99.1950000,99.2600000,99.1310000,99.1790000,63456
20190129,000000,99.1350000,99.2600000,99.1350000,99.1990000,1018195
20190130,000000,99.1330000,99.2990000,99.1330000,99.2810000,2115212
20190131,000000,99.1710000,99.5900000,99.1710000,99.5490000,1041616
20190201,000000,99.5990000,99.5990000,99.4000000,99.4500000,700281
20190204,000000,99.7390000,99.7400000,99.3100000,99.4490000,117186
20190205,000000,99.3120000,99.4990000,99.3110000,99.4990000,232450
20190206,000000,99.6490000,99.6830000,99.2000000,99.5600000,99272
20190207,000000,99.6990000,99.7400000,99.4460000,99.4500000,816931
20190208,000000,99.6390000,99.6390000,99.4130000,99.5990000,276068
20190211,000000,99.6000000,99.7340000,99.4010000,99.4500000,104561
20190212,000000,99.7360000,99.7370000,99.4400000,99.4990000,138809
20190213,000000,99.4110000,99.6310000,99.3210000,99.3490000,250302
20190214,000000,99.1030000,99.2700000,98.7410000,99.0750000,150773
20190215,000000,98.8050000,99.3490000,98.8040000,99.3000000,171985
20190218,000000,99.3840000,99.3840000,99.1400000,99.2790000,108924
20190219,000000,99.3670000,99.3690000,99.0400000,99.1000000,17082
20190220,000000,99.0010000,99.3040000,98.9200000,99.1300000,139551
20190221,000000,99.2990000,99.3490000,99.1290000,99.2300000,231329
20190222,000000,99.3480000,99.3490000,99.2010000,99.2790000,107200
20190225,000000,99.3600000,99.3700000,99.2790000,99.3250000,32431
20190226,000000,99.3700000,99.3700000,99.2020000,99.2890000,79708
20190227,000000,99.3670000,99.3700000,99.2030000,99.2890000,37576
20190228,000000,99.3510000,99.3690000,99.2400000,99.2990000,77518
20190301,000000,99.3700000,99.4380000,99.2710000,99.3910000,182489
20190304,000000,99.5500000,99.5500000,99.3160000,99.3800000,58322
20190305,000000,99.4990000,99.4990000,99.3520000,99.3900000,209582
20190306,000000,99.3310000,99.4580000,99.3310000,99.3850000,68478
20190307,000000,99.4990000,99.4990000,99.3760000,99.4300000,10119
20190311,000000,99.3220000,99.5400000,99.3220000,99.4610000,109256
20190312,000000,99.3510000,99.4490000,99.2510000,99.2990000,119627
20190313,000000,99.2310000,99.4310000,99.2300000,99.3000000,53143
20190314,000000,99.4690000,99.4690000,99.2900000,99.3000000,141740
20190315,000000,99.5000000,99.5000000,99.2900000,99.3470000,1434586
20190318,000000,99.3990000,99.4960000,99.3500000,99.4960000,1263372
20190319,000000,99.3500000,99.5500000,99.3130000,99.5000000,369647
20190320,000000,99.5300000,99.5300000,99.4010000,99.4810000,98216
20190321,000000,99.5580000,99.7470000,99.5020000,99.6200000,430337
20190322,000000,99.5010000,99.6860000,99.4700000,99.5000000,293695
20190325,000000,99.5920000,99.6460000,99.5000000,99.6460000,4605777
20190326,000000,99.5700000,99.7080000,99.5130000,99.5930000,85460
20190327,000000,99.6460000,99.6460000,99.4400000,99.4400000,1944640
20190328,000000,99.4010000,99.5200000,99.3000000,99.4000000,883737
20190329,000000,99.7210000,99.7210000,99.2930000,99.3000000,388757
20190401,000000,99.7920000,99.7920000,99.2700000,99.3500000,556096
20190402,000000,99.3490000,99.4450000,99.1700000,99.2400000,1874171
20190403,000000,99.2110000,99.3850000,99.1900000,99.2300000,4766065
20190404,000000,99.2300000,99.5500000,99.1900000,99.2670000,4290302
20190405,000000,99.7120000,99.7120000,99.2130000,99.3500000,2635440
20190408,000000,99.5490000,99.5490000,99.2150000,99.4410000,436285
20190409,000000,99.4410000,99.4980000,99.4000000,99.4690000,2960938
20190410,000000,99.4700000,99.5880000,99.4700000,99.5790000,1822745
20190411,000000,99.5010000,99.5990000,99.4710000,99.5590000,182740
20190412,000000,99.6280000,99.7000000,99.4800000,99.5000000,362502
20190415,000000,99.5970000,99.5970000,99.4710000,99.4810000,77337
20190416,000000,99.6000000,99.6000000,99.4820000,99.5190000,166676
20190417,000000,99.6000000,99.6000000,99.5000000,99.5280000,3118072
20190418,000000,99.5300000,99.6440000,99.4840000,99.5200000,72560
20190419,000000,99.6170000,99.6170000,99.4770000,99.5500000,162271
20190422,000000,99.5140000,100.2000000,99.4800000,99.5400000,450736
20190423,000000,99.5390000,99.5390000,99.4310000,99.4800000,1426576
20190424,000000,99.7150000,99.7150000,99.3010000,99.5000000,953254
20190425,000000,99.5170000,99.5180000,99.4600000,99.4800000,2225906
20190426,000000,99.5700000,99.5700000,99.4040000,99.5300000,556973
20190429,000000,99.5300000,99.6480000,99.5110000,99.6200000,2014488
20190430,000000,99.6590000,99.7770000,99.6400000,99.7000000,742632
20190502,000000,100.2080000,100.2080000,99.5000000,99.7400000,7441
20190503,000000,99.8870000,99.8870000,99.7010000,99.7500000,24360
20190506,000000,100.0000000,100.0000000,99.5790000,99.7140000,19007
20190507,000000,99.7280000,99.7280000,99.5550000,99.5990000,825589
20190508,000000,99.6000000,99.8220000,99.5000000,99.7360000,1318383
20190510,000000,99.4460000,100.2750000,99.3550000,99.5740000,12762
20190513,000000,99.7210000,99.7990000,99.6080000,99.6980000,1944049
20190514,000000,99.7580000,99.7600000,99.6610000,99.6990000,3710894
20190515,000000,99.6900000,99.8990000,99.6900000,99.8970000,4357272
20190516,000000,99.8870000,99.9930000,99.7290000,99.9490000,1642656
20190517,000000,99.9990000,100.1400000,99.9520000,100.0740000,1417877
20190520,000000,100.1680000,100.2000000,99.9960000,100.1500000,3332660
20190521,000000,100.1990000,100.2000000,100.0700000,100.2000000,2532486
20190522,000000,100.0810000,100.7490000,100.0810000,100.4000000,722514
20190523,000000,100.2510000,100.5310000,100.2500000,100.2910000,434509
20190524,000000,100.3730000,100.3730000,100.2010000,100.3200000,3043180
20190527,000000,100.3780000,100.4950000,100.2780000,100.3480000,577164
20190528,000000,100.3320000,100.3500000,100.2500000,100.2970000,739258
20190529,000000,100.3290000,100.3300000,100.1920000,100.2420000,1129636
20190530,000000,100.3290000,100.3990000,100.1050000,100.3500000,1070477
20190531,000000,100.4000000,100.5400000,100.3200000,100.3890000,408654
20190603,000000,100.5940000,100.5940000,100.2710000,100.3100000,68702
20190604,000000,100.5650000,100.5650000,100.3300000,100.4460000,228505
20190605,000000,100.5730000,100.5730000,100.2730000,100.5190000,78898
20190606,000000,100.4500000,100.6790000,100.4500000,100.6440000,236198
20190607,000000,100.6030000,100.8400000,100.6020000,100.7990000,5147915
20190610,000000,101.2980000,101.2980000,100.6170000,100.8670000,365573
20190611,000000,100.7110000,100.9970000,100.7080000,100.8990000,259889
20190613,000000,100.9370000,100.9400000,100.7300000,100.8360000,758782
20190614,000000,100.9010000,101.1000000,100.6330000,100.8730000,475385
20190617,000000,100.8710000,101.1000000,100.6010000,101.0800000,147048
20190618,000000,101.1970000,101.1990000,100.7000000,101.1500000,458006
20190619,000000,101.0600000,101.3000000,100.8000000,101.2880000,965737
20190620,000000,101.1030000,101.5920000,101.1030000,101.4990000,131233
20190621,000000,101.6970000,101.6970000,101.3500000,101.4470000,217565
20190624,000000,101.2210000,101.5970000,101.2200000,101.3890000,287931
20190625,000000,101.6970000,101.6970000,101.1040000,101.4390000,14219
20190626,000000,101.5500000,101.5620000,101.3050000,101.3100000,16510
20190627,000000,101.5720000,101.5720000,101.1200000,101.3400000,29264
20190628,000000,101.5570000,101.5570000,101.1520000,101.3790000,32535
20190701,000000,101.2020000,101.4000000,101.2020000,101.3700000,87926
20190702,000000,101.3700000,101.5450000,101.3530000,101.3980000,107731
20190703,000000,101.5380000,101.5390000,101.3110000,101.3580000,377187
20190704,000000,101.5700000,101.5740000,101.3410000,101.4400000,182757
20190705,000000,101.3020000,101.5600000,101.3020000,101.4800000,179244
20190708,000000,101.5990000,101.6500000,101.4120000,101.5210000,289002
20190709,000000,101.6490000,101.6490000,101.4530000,101.5300000,367606
20190710,000000,101.5800000,101.7040000,101.5200000,101.6310000,44256
20190711,000000,101.7990000,101.8000000,101.6310000,101.6890000,475424
20190712,000000,101.6580000,101.6800000,101.4610000,101.4650000,29719
20190715,000000,101.6400000,101.7390000,101.3600000,101.5900000,140143
20190716,000000,101.5890000,101.6000000,101.5110000,101.5210000,73432
20190717,000000,101.5790000,101.6960000,101.5200000,101.6240000,169338
20190718,000000,101.5990000,101.6980000,101.5400000,101.5870000,178220
20190719,000000,101.4000000,101.7000000,101.3100000,101.6500000,2618202
20190722,000000,101.6490000,101.7980000,101.5130000,101.7840000,33595
20190723,000000,101.7220000,101.8800000,101.6300000,101.8800000,94207
20190724,000000,101.6400000,101.9990000,101.5500000,101.9990000,56988
20190725,000000,101.8020000,102.1990000,101.8000000,102.1980000,70319
20190726,000000,102.0100000,102.2400000,101.9550000,101.9990000,725525
20190729,000000,102.1790000,102.1800000,101.8510000,101.9510000,271612
20190730,000000,101.6990000,102.1900000,101.6990000,101.9830000,700067
20190731,000000,101.9090000,102.0410000,101.9090000,102.0240000,399694
20190801,000000,102.3000000,102.3000000,101.9120000,101.9850000,37431
20190802,000000,101.9500000,101.9970000,101.6280000,101.6280000,75813
20190805,000000,101.9780000,101.9990000,101.4510000,101.8300000,343094
20190806,000000,101.8200000,101.8990000,101.7500000,101.8630000,2565187
20190807,000000,101.8890000,101.9480000,101.7020000,101.8970000,78445
20190808,000000,101.6060000,101.9490000,101.6060000,101.8300000,211078
20190809,000000,101.8300000,101.9970000,101.8000000,101.8400000,1365194
20190812,000000,102.1020000,102.1020000,101.7310000,101.8090000,747015
20190813,000000,102.0590000,102.0600000,101.7400000,101.7800000,818388
20190814,000000,102.2880000,102.2880000,101.7200000,101.7510000,713574
20190815,000000,102.2590000,102.2590000,101.7030000,101.7800000,867370
20190816,000000,101.8690000,101.8700000,101.6000000,101.7990000,245759
20190819,000000,101.7980000,102.2000000,101.6300000,101.7640000,66440
20190820,000000,101.8780000,101.8780000,101.6950000,101.8180000,479608
20190821,000000,101.8830000,101.9990000,101.8180000,101.9990000,750078
20190822,000000,101.9990000,102.0800000,101.8010000,102.0700000,845447
20190823,000000,102.1490000,102.1490000,101.7300000,101.9710000,202289
20190826,000000,101.7520000,102.0700000,101.2200000,102.0500000,92115
20190827,000000,102.1500000,102.1500000,101.6190000,102.0720000,251771
20190828,000000,102.0290000,102.1500000,101.8640000,102.1500000,308938
20190829,000000,102.6490000,102.6490000,101.9620000,102.2500000,974595
20190830,000000,102.4330000,102.4340000,101.8100000,102.4000000,323199
20190902,000000,102.5000000,102.5990000,101.9360000,102.4000000,288405
20190903,000000,102.1230000,102.6280000,101.8520000,102.4000000,823912
20190904,000000,102.5970000,102.5970000,102.5000000,102.5700000,361998
20190905,000000,102.5990000,102.6090000,102.5110000,102.5500000,180431
20190906,000000,102.8080000,102.8110000,102.4200000,102.6470000,25282
20190909,000000,102.5600000,102.6980000,102.2020000,102.6890000,8828
20190910,000000,102.7350000,102.7350000,102.3510000,102.5990000,47118
20190911,000000,102.6850000,102.6870000,102.5010000,102.5690000,87964
20190912,000000,102.4010000,102.6870000,102.4010000,102.6020000,10895
20190913,000000,102.4520000,102.7490000,102.2000000,102.6190000,372581
20190916,000000,102.3050000,102.7360000,102.3050000,102.5900000,91973
20190917,000000,102.5220000,102.7110000,102.4680000,102.5500000,86118
20190918,000000,102.7000000,102.7000000,102.3210000,102.5290000,35013
20190919,000000,102.6800000,102.6800000,102.4720000,102.6480000,353927
20190920,000000,102.6760000,102.7470000,102.5000000,102.7280000,53488
20190923,000000,102.7270000,102.7280000,102.5220000,102.6000000,64656
20190924,000000,102.5410000,102.7290000,102.5010000,102.5790000,17994
20190925,000000,102.7080000,102.7080000,102.4540000,102.5710000,258400
20190926,000000,102.6440000,102.6990000,102.4520000,102.6300000,15703
20190927,000000,102.7000000,102.7000000,102.6210000,102.6500000,532780
20190930,000000,102.6510000,102.7870000,102.5830000,102.6590000,253386
20191001,000000,102.7860000,102.7860000,102.5770000,102.6500000,652425
20191002,000000,102.6690000,102.6700000,102.6000000,102.6000000,237581
20191003,000000,102.6000000,102.7690000,102.5960000,102.6400000,103124
20191004,000000,102.8170000,102.8170000,102.6200000,102.7860000,2378857
20191007,000000,102.7540000,102.9000000,102.7120000,102.8670000,2404536
20191008,000000,102.6430000,102.9500000,102.6430000,102.9100000,1076291
20191009,000000,103.0990000,103.1010000,102.9010000,102.9970000,8153937
20191010,000000,103.0890000,103.3700000,102.9300000,103.2990000,147397
20191011,000000,103.3000000,103.4990000,103.2700000,103.2910000,89351
20191014,000000,103.4000000,103.6070000,103.2310000,103.3010000,77921
20191015,000000,103.4440000,103.5580000,103.2300000,103.4400000,255369
20191016,000000,103.2530000,103.5000000,103.2530000,103.4170000,150284
20191017,000000,103.6000000,103.6000000,103.3510000,103.4400000,1041030
20191018,000000,103.7380000,103.8050000,103.4100000,103.7000000,78827
20191021,000000,103.6080000,103.7990000,103.6080000,103.7880000,1209521
20191022,000000,103.8420000,103.8960000,103.7500000,103.8950000,97991
20191023,000000,104.0500000,104.0500000,103.8010000,103.9480000,175236
20191024,000000,103.8860000,104.1210000,103.7750000,103.8610000,68096
20191025,000000,103.8700000,104.0880000,103.8100000,104.0390000,29238
20191028,000000,104.3580000,104.3580000,103.8160000,104.1480000,242680
20191029,000000,104.1010000,104.2490000,104.0040000,104.0600000,309735
20191030,000000,104.2500000,104.2500000,103.9910000,104.1090000,102077
20191031,000000,104.3220000,104.3220000,104.0010000,104.1050000,237263
20191101,000000,104.0670000,104.2480000,104.0670000,104.1010000,81937
20191105,000000,104.6210000,104.6210000,104.0140000,104.1760000,79459
20191106,000000,104.5770000,104.5770000,104.0010000,104.2480000,267012
20191107,000000,104.2480000,104.4940000,104.1030000,104.3600000,241473
20191108,000000,104.2600000,104.4490000,104.2510000,104.2590000,378156
20191111,000000,104.4980000,104.4980000,104.1850000,104.1850000,207996
20191112,000000,104.4340000,104.4340000,104.0010000,104.0020000,356666
20191113,000000,103.8230000,104.1990000,103.8220000,104.0000000,218879
20191114,000000,104.1390000,104.1390000,103.9310000,104.0500000,694090
20191115,000000,104.1320000,104.2150000,103.9990000,104.1370000,119225
20191118,000000,104.3280000,104.3280000,104.0110000,104.1800000,491337
20191119,000000,104.0600000,104.3600000,104.0420000,104.2300000,1363271
20191120,000000,104.4180000,104.4180000,104.1800000,104.2100000,123707
20191121,000000,104.3090000,104.3090000,104.2100000,104.2500000,49894
20191122,000000,104.2970000,104.3970000,104.2010000,104.2400000,218133
20191125,000000,104.3240000,104.5500000,104.1560000,104.2300000,424009
20191126,000000,104.3890000,104.3890000,104.1400000,104.2330000,37413
20191127,000000,104.4390000,104.4390000,104.2110000,104.2700000,159397
20191128,000000,104.2020000,104.4450000,104.1500000,104.2300000,10807
20191129,000000,104.3970000,104.3970000,104.2110000,104.2200000,2028537
20191202,000000,104.2110000,104.4000000,104.1110000,104.2380000,445832
20191203,000000,104.3990000,104.3990000,104.1800000,104.1920000,42461
20191204,000000,104.3470000,104.3470000,104.1160000,104.2380000,31282
20191205,000000,104.2490000,104.2500000,104.1820000,104.2020000,19363
20191206,000000,104.2290000,104.2500000,104.1250000,104.2500000,166358
20191209,000000,104.2980000,104.3950000,104.2000000,104.2600000,105778
20191210,000000,104.3980000,104.3990000,104.2020000,104.2410000,296291
20191211,000000,104.3500000,104.3500000,104.2210000,104.3000000,33112
20191212,000000,104.3990000,104.4490000,104.3000000,104.4390000,848143
20191213,000000,104.4000000,104.6490000,104.2630000,104.4180000,368576
20191216,000000,104.5990000,104.5990000,104.2700000,104.4430000,1001764
20191217,000000,104.2010000,104.5000000,104.0530000,104.4990000,43787
20191218,000000,104.5000000,104.6000000,104.4600000,104.4990000,192928
20191219,000000,104.6870000,104.6870000,104.3390000,104.4020000,167429
20191220,000000,104.3270000,104.6000000,104.2710000,104.4500000,908528
20191223,000000,104.6700000,104.6700000,104.2940000,104.4870000,304135
20191224,000000,104.5980000,104.5980000,104.3030000,104.5860000,276133
20191225,000000,104.3110000,104.6390000,104.3110000,104.5600000,665507
20191226,000000,104.5010000,104.7480000,104.5010000,104.6400000,254930
20191227,000000,105.1600000,105.1600000,104.6000000,104.6500000,160713
20191230,000000,104.5290000,104.8800000,104.5290000,104.6500000,379014
20200103,000000,104.8100000,104.9400000,104.5030000,104.8000000,13255
20200106,000000,104.9190000,104.9200000,104.5900000,104.8000000,9301
20200108,000000,104.8890000,104.9190000,104.6050000,104.7990000,8535
20200109,000000,105.1000000,105.1000000,104.5960000,104.7400000,23882
20200110,000000,104.8990000,104.8990000,104.6420000,104.8480000,300654
20200113,000000,104.6540000,105.2410000,104.6540000,104.9490000,379228
20200114,000000,105.2110000,105.2110000,104.7760000,104.8000000,67095
20200115,000000,104.8000000,104.9850000,104.7020000,104.7600000,26514
20200116,000000,104.9590000,104.9590000,104.7060000,104.8790000,53991
20200117,000000,104.8970000,105.0130000,104.7400000,104.7990000,113940
20200120,000000,105.2070000,105.2070000,104.6260000,104.9470000,1983408
20200121,000000,104.7690000,104.8690000,104.7440000,104.7710000,102664
20200122,000000,105.0480000,105.0480000,104.6730000,104.7780000,419179
20200123,000000,104.7900000,104.9000000,104.7010000,104.7910000,155456
20200124,000000,104.8470000,104.9000000,104.4240000,104.8320000,80971
20200127,000000,104.7000000,104.8990000,104.5060000,104.8000000,52544
20200128,000000,104.7990000,104.8900000,104.6500000,104.7260000,18607
20200129,000000,104.6880000,104.8980000,104.6870000,104.8980000,13795
20200130,000000,104.6930000,104.8980000,104.6930000,104.8790000,25048
20200131,000000,104.8200000,104.9000000,104.7900000,104.8500000,175877
20200203,000000,104.9990000,104.9990000,104.6700000,104.7930000,762102
20200204,000000,104.9490000,104.9490000,104.6750000,104.8010000,130336
20200205,000000,104.8980000,104.9160000,104.6810000,104.8800000,144714
20200206,000000,104.8980000,105.0990000,104.7700000,104.8500000,29779
20200207,000000,104.9330000,104.9780000,104.7640000,104.9110000,406927
20200210,000000,105.0000000,105.0480000,104.8910000,104.9410000,52880
20200211,000000,105.0200000,105.0200000,104.7810000,104.9280000,20923
20200212,000000,105.0690000,105.0840000,104.8300000,104.9940000,488160
20200213,000000,105.1000000,105.1000000,104.8610000,104.9480000,44844
20200214,000000,104.8320000,105.0490000,104.8320000,104.9670000,204628
20200217,000000,104.8590000,105.0980000,104.8590000,104.9530000,1024017
20200218,000000,105.0710000,105.0710000,104.9200000,104.9960000,320676
20200219,000000,104.8720000,105.0640000,104.8720000,104.9900000,344122
20200220,000000,105.0350000,105.0350000,104.9780000,105.0330000,70801
20200221,000000,105.5580000,105.5580000,104.9120000,104.9900000,165710
20200225,000000,105.0990000,105.0990000,104.8550000,104.9050000,15290
20200226,000000,105.0040000,105.0040000,104.7020000,104.8250000,154793
20200227,000000,104.9000000,104.9000000,104.6500000,104.7620000,699505
20200228,000000,104.0670000,104.3000000,102.3380000,104.2750000,167093
20200302,000000,103.7520000,104.7000000,102.8210000,104.3980000,84121
20200303,000000,104.0000000,104.7000000,103.9020000,104.6890000,52951
20200304,000000,104.6790000,104.9490000,104.0400000,104.8700000,102120
20200305,000000,104.7850000,104.9970000,104.5400000,104.7000000,81957
20200306,000000,104.8000000,104.8000000,104.0040000,104.2950000,308452
20200310,000000,102.8210000,103.7000000,101.0350000,102.5360000,103500
20200311,000000,102.0030000,102.7680000,101.5640000,102.4000000,1268020
20200312,000000,101.7000000,102.0000000,100.5100000,100.9990000,949702
20200313,000000,100.6100000,101.6400000,100.4950000,101.2900000,1489226
20200316,000000,101.7840000,101.7840000,100.3000000,100.5500000,119266
20200317,000000,100.3010000,101.3000000,100.3010000,100.7730000,590211
20200318,000000,100.6110000,100.9090000,100.1100000,100.3780000,2901068
20200319,000000,100.2520000,101.1000000,100.0000000,100.9960000,3173037
20200320,000000,101.4570000,101.9700000,100.5240000,101.9450000,1363736
20200323,000000,101.4100000,102.2700000,101.0500000,102.2700000,23708
20200324,000000,102.2700000,102.8000000,101.4630000,102.5700000,53476
20200325,000000,102.6350000,102.9850000,101.9700000,102.3010000,230384
20200326,000000,102.7310000,102.7310000,102.2020000,102.6000000,33540
20200327,000000,102.9990000,102.9990000,102.3230000,102.5510000,135183
20200330,000000,102.0410000,103.0900000,102.0400000,102.7030000,167891
20200331,000000,102.2000000,103.4690000,102.1330000,103.2460000,16092
20200401,000000,102.4510000,103.4700000,102.4510000,102.8450000,18092
